"artist_name","genre","avg","avg-2","avg-3","avg-4"
"Almafuerte",NULL,0.702,0.37,0.48,-5.284
"Aloe Blacc","russian dance pop",0.592,0.653,0.646,-9.853
"Aloe Blacc",NULL,0.592,0.653,0.646,-9.853
"Alok","baroque pop",0.568,0.8654999999999999,0.3425,-7.124499999999999
"Alok",NULL,0.568,0.8654999999999999,0.3425,-7.124499999999999
"Alondra de la Parra","classic sinhala pop",0.14,0.227,0.0564,-21.788
"Alondra de la Parra",NULL,0.14,0.227,0.0564,-21.788
"Alpha Wolf","norwegian pop rap",0.9944999999999999,0.3815,0.2965,-1.209
"Alpha Wolf",NULL,0.9944999999999999,0.3815,0.2965,-1.209
"Alphalove","german pop",0.879,0.448,0.608,-4.858
"Alphalove",NULL,0.879,0.448,0.608,-4.858
"Alpis","socal pop punk",0.577,0.604,0.485,-7.325
"Alpis","swedish pop",0.516,0.603,0.471,-6.41
"Alpis",NULL,0.5465,0.6034999999999999,0.478,-6.8675
"Altomonte","candy pop",0.623,0.171,0.371,-5.164
"Altomonte",NULL,0.623,0.171,0.371,-5.164
"alva noto","pop ambient",0.275,0.663,0.0558,-13.392
"alva noto","south african pop",0.123,0.159,0.0498,-26.301
"alva noto",NULL,0.199,0.41100000000000003,0.0528,-19.8465
"Alvan","turkish pop",0.45,0.705,0.443,-10.223
"Alvan",NULL,0.45,0.705,0.443,-10.223
"Alvarez Kings","pop emo",0.466,0.396,0.556,-6.106
"Alvarez Kings",NULL,0.466,0.396,0.556,-6.106
"Alvin Lucier","uk pop punk",0.317,0.257,0.037,-20.01
"Alvin Lucier",NULL,0.317,0.257,0.037,-20.01
"Alvvays","indie pop",0.828,0.267,0.203,-4.592
"Alvvays",NULL,0.828,0.267,0.203,-4.592
"Aly & AJ","dance pop",0.89,0.572,0.765,-4.139
"Aly & AJ",NULL,0.89,0.572,0.765,-4.139
"Alzate","colombian pop",0.566,0.659,0.712,-4.38
"Alzate",NULL,0.566,0.659,0.712,-4.38
"Amadinda Percussion Group","uk pop punk",0.0257,0.344,0.622,-37.798
"Amadinda Percussion Group",NULL,0.0257,0.344,0.622,-37.798
"Amanaz","modern alternative pop",0.407,0.588,0.362,-14.169
"Amanaz",NULL,0.407,0.588,0.362,-14.169
"Amancio Prada","kenyan pop",0.29,0.44,0.399,-7.436
"Amancio Prada",NULL,0.29,0.44,0.399,-7.436
"Amanda Bergman","pop chileno",0.5465,0.5915,0.3375,-10.5705
"Amanda Bergman",NULL,0.5465,0.5915,0.3375,-10.5705
"Amanda Marshall","k-pop",0.616,0.492,0.44,-6.663
"Amanda Marshall",NULL,0.616,0.492,0.44,-6.663
"Amanda Tenfjord","dutch rap pop",0.181,0.662,0.251,-12.961
"Amanda Tenfjord",NULL,0.181,0.662,0.251,-12.961
"Amar Sandhu","czech pop",0.666,0.776,0.304,-5.063
"Amar Sandhu",NULL,0.666,0.776,0.304,-5.063
"Amara Touré","jordanian pop",0.5655,0.6080000000000001,0.6515,-13.161999999999999
"Amara Touré",NULL,0.5655,0.6080000000000001,0.6515,-13.161999999999999
"Amatria","swedish idol pop",0.651,0.816,0.63,-6.752
"Amatria",NULL,0.651,0.816,0.63,-6.752
"Amber-Simone","j-poprock",0.491,0.806,0.545,-7.983
"Amber-Simone",NULL,0.491,0.806,0.545,-7.983
"Amber Olivier","latin viral pop",0.402,0.655,0.435,-9.883
"Amber Olivier",NULL,0.402,0.655,0.435,-9.883
"Amber Van Day","pop dance",0.715,0.741,0.332,-5.428
"Amber Van Day",NULL,0.715,0.741,0.332,-5.428
"Amel Bent","art pop",0.497,0.722,0.684,-7.779
"Amel Bent",NULL,0.497,0.722,0.684,-7.779
"Amel Larrieux","viral pop",0.525,0.595,0.756,-7.338
"Amel Larrieux",NULL,0.525,0.595,0.756,-7.338
"Amelie Lens","indie psych-pop",0.909,0.713,0.0479,-7.766
"Amelie Lens",NULL,0.909,0.713,0.0479,-7.766
"Amine 31","pop electronico",0.859,0.73,0.871,-3.161
"Amine 31",NULL,0.859,0.73,0.871,-3.161
"Amir","art pop",0.388,0.722,0.604,-8.569
"Amir",NULL,0.388,0.722,0.604,-8.569
"Amir Bresler","musica popular amazonense",0.6105,0.549,0.5795,-10.222999999999999
"Amir Bresler",NULL,0.6105,0.549,0.5795,-10.222999999999999
"Amitabh Bachchan","spanish pop",0.784,0.449,0.327,-8.124
"Amitabh Bachchan",NULL,0.784,0.449,0.327,-8.124
"Amjad Ali Khan","underground power pop",0.2535,0.475,0.2,-12.2865
"Amjad Ali Khan",NULL,0.2535,0.475,0.2,-12.2865
"Ammar Alazaki","classic belgian pop",0.611,0.687,0.622,-7.542
"Ammar Alazaki",NULL,0.611,0.687,0.622,-7.542
"Ammonia","modern dream pop",0.586,0.624,0.889,-8.271
"Ammonia",NULL,0.586,0.624,0.889,-8.271
"Amorphis","belgian pop",0.963,0.4,0.306,-5.295
"Amorphis",NULL,0.963,0.4,0.306,-5.295
"AMRO","pop rap brasileiro",0.543,0.877,0.706,-6.535
"AMRO",NULL,0.543,0.877,0.706,-6.535
"Amusement Parks On Fire","dream pop",0.813,0.282,0.387,-3.261
"Amusement Parks On Fire",NULL,0.813,0.282,0.387,-3.261
"Amy Ayanda","moroccan pop",0.554,0.617,0.173,-8.614
"Amy Ayanda",NULL,0.554,0.617,0.173,-8.614
"Amy Dickson","kazakh pop",0.00409,0.205,0.218,-29.98
"Amy Dickson",NULL,0.00409,0.205,0.218,-29.98
"Amy Winehouse","j-poprock",0.422,0.403,0.378,-13.964
"Amy Winehouse",NULL,0.422,0.403,0.378,-13.964
"Ana Belén","panamanian pop",0.337,0.526,0.303,-13.565
"Ana Belén",NULL,0.337,0.526,0.303,-13.565
"Ana Nóbrega","candy pop",0.451,0.312,0.179,-7.388
"Ana Nóbrega",NULL,0.451,0.312,0.179,-7.388
"Ana Paula Valadão","korean pop",0.403,0.44,0.309,-10.482
"Ana Paula Valadão",NULL,0.403,0.44,0.309,-10.482
"Ana Rock","candy pop",0.754,0.536,0.216,-5.245
"Ana Rock",NULL,0.754,0.536,0.216,-5.245
"Anabel Englund","mexican pop",0.631,0.639,0.197,-10.686
"Anabel Englund",NULL,0.631,0.639,0.197,-10.686
"Anaïs Mitchell","social media pop",0.5135,0.583,0.2575,-6.716
"Anaïs Mitchell",NULL,0.5135,0.583,0.2575,-6.716
"Anand Raj Anand","spanish pop",0.832,0.716,0.742,-6.131
"Anand Raj Anand",NULL,0.832,0.716,0.742,-6.131
"And So I Watch You from Afar","alternative pop rock",0.616,0.58,0.123,-7.83
"And So I Watch You from Afar",NULL,0.616,0.58,0.123,-7.83
"Anddy Caicedo","funk pop",0.861,0.643,0.561,-4.146
"Anddy Caicedo",NULL,0.861,0.643,0.561,-4.146
"Anders Glenmark","afghan pop",0.369,0.463,0.492,-12.1805
"Anders Glenmark",NULL,0.369,0.463,0.492,-12.1805
"Anders Osborne","australian pop",0.184,0.62,0.38,-14.967
"Anders Osborne",NULL,0.184,0.62,0.38,-14.967
"Anderson Freire","korean pop",0.641,0.476,0.279,-6.7045
"Anderson Freire",NULL,0.641,0.476,0.279,-6.7045
"Andra","pacific islands pop",0.7875,0.6987500000000001,0.69325,-3.648
"Andra",NULL,0.7875,0.6987500000000001,0.69325,-3.648
"András Ligeti","deep power-pop punk",0.12,0.103,0.0356,-24.559
"András Ligeti",NULL,0.12,0.103,0.0356,-24.559
"András Schiff","dutch idol pop",0.111,0.424,0.142,-20.5
"András Schiff",NULL,0.111,0.424,0.142,-20.5
"Andre Anichanov","country pop",0.0656,0.1,0.037,-23.678
"Andre Anichanov",NULL,0.0656,0.1,0.037,-23.678
"André Aquino","candy pop",0.631,0.3933333333333333,0.18633333333333332,-6.904
"André Aquino",NULL,0.631,0.3933333333333333,0.18633333333333332,-6.904
"Andre Bourvil","fijian pop",0.194,0.747,0.769,-15.257
"Andre Bourvil",NULL,0.194,0.747,0.769,-15.257
"Andre Caplet","kazakh pop",0.044899999999999995,0.25733333333333336,0.05656666666666666,-25.32166666666667
"Andre Caplet",NULL,0.044899999999999995,0.25733333333333336,0.05656666666666666,-25.32166666666667
"André Cluytens","himachali pop",0.0436,0.0775,0.0417,-29.381
"André Cluytens",NULL,0.0436,0.0775,0.0417,-29.381
"André Laplante","country pop",0.0479,0.17,0.0304,-27.021
"André Laplante",NULL,0.0479,0.17,0.0304,-27.021
"André Mehmari","classic sinhala pop",0.07973333333333334,0.4243333333333334,0.16533333333333333,-22.01
"André Mehmari",NULL,0.07973333333333334,0.4243333333333334,0.16533333333333333,-22.01
"André Ward","indonesian pop punk",0.711,0.777,0.663,-6.961
"André Ward",NULL,0.711,0.777,0.663,-6.961
"Andrea Fontes","korean pop",0.776,0.575,0.38,-3.323
"Andrea Fontes",NULL,0.776,0.575,0.38,-3.323
"Andrea Fornari","taiwan idol pop",0.524,0.875,0.751,-6.723
"Andrea Fornari",NULL,0.524,0.875,0.751,-6.723
"Andrea Oliva","classic k-pop",0.647,0.822,0.438,-12.897
"Andrea Oliva",NULL,0.647,0.822,0.438,-12.897
"Andreas Scholl","maldivian pop",0.0227,0.377,0.279,-28.055
"Andreas Scholl",NULL,0.0227,0.377,0.279,-28.055
"Andrés Calamaro","gauze pop",0.777,0.591,0.621,-6.307
"Andrés Calamaro","k-pop girl group",0.828,0.571,0.849,-5.461
"Andrés Calamaro",NULL,0.8025,0.581,0.735,-5.884
"Andrew Allen","k-pop",0.755,0.725,0.671,-4.272
"Andrew Allen",NULL,0.755,0.725,0.671,-4.272
"Andrew Bird","indie pop",0.792,0.631,0.462,-4.364
"Andrew Bird",NULL,0.792,0.631,0.462,-4.364
"Andrew Davis","bangla pop",0.322,0.286,0.259,-15.143
"Andrew Davis","country pop",0.0122,0.0811,0.0384,-32.654
"Andrew Davis",NULL,0.1671,0.18355,0.1487,-23.898500000000002
"Andrew Galucki","folk-pop",0.605,0.698,0.331,-11.586
"Andrew Galucki",NULL,0.605,0.698,0.331,-11.586
"Andrew Litton","himachali pop",0.0752,0.0827,0.0372,-22.362
"Andrew Litton",NULL,0.0752,0.0827,0.0372,-22.362
"Andrew Manze","israeli pop",0.167,0.329,0.192,-18.801
"Andrew Manze",NULL,0.167,0.329,0.192,-18.801
"Andrew Mogrelia","guatemalan pop",0.379,0.36050000000000004,0.514,-15.128499999999999
"Andrew Mogrelia","israeli pop",0.0376,0.356,0.0983,-28.67
"Andrew Mogrelia",NULL,0.2652,0.359,0.37543333333333334,-19.642333333333333
"Andrew Swift","korean dream pop",0.885,0.546,0.683,-4.588
"Andrew Swift",NULL,0.885,0.546,0.683,-4.588
"Andrew Watkinson","bangla pop",0.116,0.0889,0.0375,-20.607
"Andrew Watkinson",NULL,0.116,0.0889,0.0375,-20.607
"Andreya Triana","j-poprock",0.395,0.78,0.565,-9.234
"Andreya Triana",NULL,0.395,0.78,0.565,-9.234
"Andy & Lucas","la pop",0.867,0.741,0.844,-2.888
"Andy & Lucas",NULL,0.867,0.741,0.844,-2.888
"Andy Irvine","chill pop",0.182,0.548,0.505,-12.213
"Andy Irvine",NULL,0.182,0.548,0.505,-12.213
"Andy James","alternative pop rock",0.977,0.272,0.116,-4.119
"Andy James",NULL,0.977,0.272,0.116,-4.119
"andy polk","stomp pop",0.917,0.618,0.811,-4.944
"andy polk",NULL,0.917,0.618,0.811,-4.944
"Andy Vargas","popwave",0.764,0.728,0.639,-5.184
"Andy Vargas",NULL,0.764,0.728,0.639,-5.184
"Angel Haze","bedroom pop",0.876,0.651,0.736,-7.033
"Angel Haze",NULL,0.876,0.651,0.736,-7.033
"Angel Olsen","indie pop",0.63,0.375,0.349,-5.131
"Angel Olsen",NULL,0.63,0.375,0.349,-5.131
"Angel Vivaldi","sesotho pop",0.958,0.43,0.25,-4.3
"Angel Vivaldi",NULL,0.958,0.43,0.25,-4.3
"Angela Cartwright","social media pop",0.216,0.512,0.503,-12.152
"Angela Cartwright",NULL,0.216,0.512,0.503,-12.152
"Angela Gheorghiu","country pop",0.0592,0.364,0.185,-21.757
"Angela Gheorghiu","deep power-pop punk",0.147,0.237,0.207,-17.499
"Angela Gheorghiu","himachali pop",0.09,0.289,0.0391,-20.221
"Angela Gheorghiu",NULL,0.09873333333333334,0.29666666666666663,0.14370000000000002,-19.825666666666667
"Angela Hewitt","musica popular mineira",0.471,0.298,0.262,-14.195
"Angela Hewitt",NULL,0.471,0.298,0.262,-14.195
"Angie Cadenas","amharic pop",0.384,0.594,0.695,-10.314
"Angie Cadenas",NULL,0.384,0.594,0.695,-10.314
"Angie Martinez","hip pop",0.643,0.583,0.7,-7.486
"Angie Martinez",NULL,0.643,0.583,0.7,-7.486
"ANH","c-pop",0.674,0.484,0.241,-6.557
"ANH",NULL,0.674,0.484,0.241,-6.557
"Animato","icelandic pop",0.933,0.634,0.357,-5.931
"Animato",NULL,0.933,0.634,0.357,-5.931
"Anis Don Demina","swedish pop",0.867,0.675,0.768,-4.764
"Anis Don Demina",NULL,0.867,0.675,0.768,-4.764
"Anitta","art pop",0.718,0.656,0.665,-6.482
"Anitta","italian pop",0.711,0.777,0.899,-5.697
"Anitta",NULL,0.7144999999999999,0.7165,0.782,-6.0895
"Anjulie","k-pop",0.691,0.734,0.497,-5.354
"Anjulie",NULL,0.691,0.734,0.497,-5.354
"Ann-Louise Hanson","afghan pop",0.5205,0.522,0.6765,-7.2125
"Ann-Louise Hanson",NULL,0.5205,0.522,0.6765,-7.2125
"Ann Bai","pashto pop",0.813,0.582,0.521,-5.782
"Ann Bai",NULL,0.813,0.582,0.521,-5.782
"Ann Peebles","indie poptimism",0.387,0.727,0.966,-12.333
"Ann Peebles",NULL,0.387,0.727,0.966,-12.333
"Ann Sexton","nigerian pop",0.478,0.81,0.859,-11.856
"Ann Sexton",NULL,0.478,0.81,0.859,-11.856
"Anna Bergendahl","swedish pop",0.724,0.629,0.513,-6.335
"Anna Bergendahl",NULL,0.724,0.629,0.513,-6.335
"Anna Eriksson","finnish pop",0.563,0.309,0.166,-7.509
"Anna Eriksson",NULL,0.563,0.309,0.166,-7.509
"Anna Järvinen","pop chileno",0.6023333333333333,0.4633333333333334,0.47000000000000003,-7.217333333333333
"Anna Järvinen",NULL,0.6023333333333333,0.4633333333333334,0.47000000000000003,-7.217333333333333
"Anna Kendrick","social media pop",0.261,0.29,0.0999,-9.163
"Anna Kendrick",NULL,0.261,0.29,0.0999,-9.163
"Anna Mvze","sophisti-pop",0.529,0.768,0.515,-9.809
"Anna Mvze",NULL,0.529,0.768,0.515,-9.809
"Anna Nalick","acoustic pop",0.452,0.386,0.287,-7.715
"Anna Nalick",NULL,0.452,0.386,0.287,-7.715
"Anna Puu","finnish pop",0.675,0.581,0.484,-7.915
"Anna Puu",NULL,0.675,0.581,0.484,-7.915
"Annalisa","italian pop",0.92,0.731,0.871,-3.724
"Annalisa",NULL,0.92,0.731,0.871,-3.724
"Anne-Marie","german pop",0.728,0.555,0.723,-3.54
"Anne-Marie","pop",0.683,0.697,0.603,-2.881
"Anne-Marie","singaporean pop",0.424,0.369,0.181,-5.431
"Anne-Marie",NULL,0.6116666666666667,0.5403333333333333,0.5023333333333334,-3.9506666666666668
"Anne Mattila","finnish pop",0.743,0.703,0.452,-6.921
"Anne Mattila",NULL,0.743,0.703,0.452,-6.921
"Anni B Sweet","swedish idol pop",0.288,0.708,0.433,-11.82
"Anni B Sweet",NULL,0.288,0.708,0.433,-11.82
"Anni Piper","malayalam pop",0.422,0.639,0.321,-9.385
"Anni Piper",NULL,0.422,0.639,0.321,-9.385
"Anonimus","sertanejo pop",0.566,0.691,0.426,-7.304
"Anonimus",NULL,0.566,0.691,0.426,-7.304
"Anonym","new wave pop",0.595,0.842,0.715,-6.53
"Anonym",NULL,0.595,0.842,0.715,-6.53
"Anonymous","classic konkani pop",0.229,0.409,0.685,-18.871
"Anonymous","deep power-pop punk",0.1,0.291,0.0378,-17.395
"Anonymous","greenlandic pop",0.14023333333333332,0.39833333333333326,0.3503333333333334,-23.85366666666667
"Anonymous","maldivian pop",0.08005000000000001,0.2955,0.403,-24.4235
"Anonymous","swedish folk pop",0.0437,0.214,0.0385,-27.122
"Anonymous",NULL,0.11136000000000001,0.32909999999999995,0.34242999999999996,-23.264300000000002
"Anson Funderburgh","malayalam pop",0.727,0.554,0.582,-8.132
"Anson Funderburgh",NULL,0.727,0.554,0.582,-8.132
"Anssi Kela","finnish pop",0.586,0.552,0.558,-7.242
"Anssi Kela",NULL,0.586,0.552,0.558,-7.242
"Ant Wan","socal pop punk",0.7156666666666668,0.6323333333333334,0.4633333333333334,-5.4656666666666665
"Ant Wan",NULL,0.7156666666666668,0.6323333333333334,0.4633333333333334,-5.4656666666666665
"Anthony Gallway","uk alternative pop",0.0285,0.438,0.273,-23.429
"Anthony Gallway",NULL,0.0285,0.438,0.273,-23.429
"Anti Lilly","russian dance pop",0.365,0.671,0.501,-11.873
"Anti Lilly",NULL,0.365,0.671,0.501,-11.873
"Anti Up","pop house",0.868,0.768,0.286,-5.245
"Anti Up",NULL,0.868,0.768,0.286,-5.245
"Anton Batagov","uk pop punk",0.00281,0.265,0.0824,-29.091
"Anton Batagov",NULL,0.00281,0.265,0.0824,-29.091
"Anton Bruckner","country pop",0.0659,0.0724,0.0366,-19.545
"Anton Bruckner",NULL,0.0659,0.0724,0.0366,-19.545
"Anton Rubinstein","himachali pop",0.327,0.365,0.41,-15.637
"Anton Rubinstein",NULL,0.327,0.365,0.41,-15.637
"Antoni Wit","country pop",0.114,0.138,0.0387,-21.041
"Antoni Wit",NULL,0.114,0.138,0.0387,-21.041
"Antonín Dvořák","bangla pop",0.06595,0.217,0.09255000000000001,-22.7855
"Antonín Dvořák","country pop",0.0118,0.331,0.0577,-29.056
"Antonín Dvořák","guatemalan pop",0.15625285714285714,0.23869999999999997,0.13367857142857142,-18.692428571428568
"Antonín Dvořák","himachali pop",0.11098,0.21259999999999998,0.12474,-17.9398
"Antonín Dvořák",NULL,0.13118818181818181,0.2349909090909091,0.12445454545454546,-19.364545454545453
"Antônio Carlos Jobim","french indie pop",0.327,0.5515,0.6445000000000001,-13.2315
"Antônio Carlos Jobim",NULL,0.327,0.5515,0.6445000000000001,-13.2315
"Antonio Cirilo","candy pop",0.102,0.412,0.214,-16.856
"Antonio Cirilo",NULL,0.102,0.412,0.214,-16.856
"Antonio Meneses","classic sinhala pop",0.103,0.222,0.114,-18.845
"Antonio Meneses",NULL,0.103,0.222,0.114,-18.845
"Antonio Salieri","country pop",0.114,0.421,0.455,-19.744
"Antonio Salieri",NULL,0.114,0.421,0.455,-19.744
"Antonio Vega","la pop",0.6,0.649,0.4,-9.525
"Antonio Vega",NULL,0.6,0.649,0.4,-9.525
"Antony & Gabriel","pop punk",0.95,0.779,0.844,-2.081
"Antony & Gabriel",NULL,0.95,0.779,0.844,-2.081
"Antti Tuisku","finnish pop",0.717,0.758,0.842,-7.541
"Antti Tuisku",NULL,0.717,0.758,0.842,-7.541
"Anuel Aa","sertanejo pop",0.714,0.821,0.561,-7.513
"Anuel Aa",NULL,0.714,0.821,0.561,-7.513
"Anup Sastry","alternative pop rock",0.899,0.375,0.74,-6.621
"Anup Sastry",NULL,0.899,0.375,0.74,-6.621
"Anuradha Paudwal","spanish pop",0.6912499999999999,0.55075,0.7582500000000001,-8.4245
"Anuradha Paudwal",NULL,0.6912499999999999,0.55075,0.7582500000000001,-8.4245
"Anuradha Sriram","tibetan pop",0.755,0.629,0.566,-10.309
"Anuradha Sriram",NULL,0.755,0.629,0.566,-10.309
"Anwar Al Mushairi","classic belgian pop",0.814,0.411,0.697,-3.475
"Anwar Al Mushairi",NULL,0.814,0.411,0.697,-3.475
"Anya Marina","city pop",0.393,0.45,0.138,-9.472
"Anya Marina",NULL,0.393,0.45,0.138,-9.472
"Apache","sierra leonean pop",0.678,0.62,0.671,-8.439
"Apache",NULL,0.678,0.62,0.671,-8.439
"Apani B Fly","russian dance pop",0.572,0.736,0.782,-6.56
"Apani B Fly",NULL,0.572,0.736,0.782,-6.56
"APRIL","brill building pop",0.841,0.754,0.751,-2.296
"APRIL",NULL,0.841,0.754,0.751,-2.296
"Apulanta","finnish pop",0.584,0.562,0.311,-10.558
"Apulanta",NULL,0.584,0.562,0.311,-10.558
"AqME","shiver pop",0.681,0.611,0.36,-6.855
"AqME",NULL,0.681,0.611,0.36,-6.855
"Ara Malikian","gauze pop",0.785,0.591,0.785,-7.768
"Ara Malikian",NULL,0.785,0.591,0.785,-7.768
"Arabian Trap","jewish pop",0.988,0.62,0.561,-10.096
"Arabian Trap",NULL,0.988,0.62,0.561,-10.096
"Aram Khachaturian","country pop",0.0656,0.1,0.037,-23.678
"Aram Khachaturian","himachali pop",0.306,0.145,0.299,-16.055
"Aram Khachaturian","tajik pop",0.171605,0.357875,0.1309375,-22.089875000000003
"Aram Khachaturian",NULL,0.174444,0.3108,0.13835,-21.645200000000003
"Arc the Forest","alternative pop",0.307,0.659,0.139,-10.228
"Arc the Forest",NULL,0.307,0.659,0.139,-10.228
"Arcadi Volodos","country pop",0.005995,0.28600000000000003,0.1187,-35.083999999999996
"Arcadi Volodos",NULL,0.005995,0.28600000000000003,0.1187,-35.083999999999996
"Arcady","chill pop",0.14,0.364,0.183,-13.063
"Arcady",NULL,0.14,0.364,0.183,-13.063
"Arcando","neon pop punk",0.754,0.641,0.359,-5.415
"Arcando",NULL,0.754,0.641,0.359,-5.415
"Arcangelo Corelli","country pop",0.0911,0.197,0.133,-21.511
"Arcangelo Corelli","guatemalan pop",0.174,0.215,0.143,-14.534
"Arcangelo Corelli",NULL,0.13255,0.20600000000000002,0.138,-18.0225
"Archie Bell & The Drells","indie poptimism",0.441,0.708,0.724,-12.931
"Archie Bell & The Drells",NULL,0.441,0.708,0.724,-12.931
"Arcuri","baroque pop",0.831,0.655,0.203,-4.045
"Arcuri",NULL,0.831,0.655,0.203,-4.045
"Ard Matthews","alternative pop",0.797,0.76,0.231,-7.669
"Ard Matthews",NULL,0.797,0.76,0.231,-7.669
"Ardian Bujupi","greek pop",0.502,0.962,0.881,-8.392
"Ardian Bujupi","new wave pop",0.719,0.507,0.557,-5.314
"Ardian Bujupi",NULL,0.6105,0.7344999999999999,0.7190000000000001,-6.853
"Arelys Henao","jazz pop",0.524,0.831,0.864,-3.874
"Arelys Henao",NULL,0.524,0.831,0.864,-3.874
"Aretha Franklin","indie poptimism",0.355,0.592,0.499,-14.051
"Aretha Franklin",NULL,0.355,0.592,0.499,-14.051
"Argentos","beninese pop",0.485,0.463,0.457,-12.332
"Argentos",NULL,0.485,0.463,0.457,-12.332
"Ari Lennox","pop paraguayo",0.611,0.539,0.572,-8.405
"Ari Lennox",NULL,0.611,0.539,0.572,-8.405
"Ariana Grande","pop",0.794,0.7215,0.7165,-4.093999999999999
"Ariana Grande",NULL,0.794,0.7215,0.7165,-4.093999999999999
"Aric Lavie","okinawan pop",0.572,0.342,0.281,-8.533
"Aric Lavie",NULL,0.572,0.342,0.281,-8.533
"Arid","pop violin",0.933,0.511,0.36,-3.65
"Arid",NULL,0.933,0.511,0.36,-3.65
"Arif","dutch rap pop",0.623,0.628,0.457,-5.288
"Arif","eritrean pop",0.664,0.719,0.341,-6.965
"Arif",NULL,0.6435,0.6735,0.399,-6.1265
"Arijit Singh","spanish pop",0.446,0.4525,0.3335,-9.0535
"Arijit Singh",NULL,0.446,0.4525,0.3335,-9.0535
"Arisa","swedish pop rap",0.54,0.493,0.342,-8.505
"Arisa",NULL,0.54,0.493,0.342,-8.505
"Arjan","colombian pop",0.695,0.652,0.578,-4.644
"Arjan",NULL,0.695,0.652,0.578,-4.644
"Arlissa","uk pop",0.83,0.609,0.604,-3.759
"Arlissa",NULL,0.83,0.609,0.604,-3.759
"Arlo Parks","latin viral pop",0.59,0.618,0.896,-7.186
"Arlo Parks",NULL,0.59,0.618,0.896,-7.186
"Armani White","stomp pop",0.634,0.881,0.647,-5.777
"Armani White",NULL,0.634,0.881,0.647,-5.777
"Armon & Trey","pop edm",0.569,0.678,0.127,-6.764
"Armon & Trey",NULL,0.569,0.678,0.127,-6.764
"Arnold Schoenberg","country pop",0.0801,0.0979,0.0608,-19.643
"Arnold Schoenberg","dutch idol pop",0.0381,0.468,0.0412,-19.924
"Arnold Schoenberg",NULL,0.0591,0.28295000000000003,0.051000000000000004,-19.7835
"Aron Burton","png pop",0.458,0.395,0.474,-12.527
"Aron Burton",NULL,0.458,0.395,0.474,-12.527
"Aron Kallay","slovak pop",0.119,0.363,0.0762,-23.075
"Aron Kallay",NULL,0.119,0.363,0.0762,-23.075
"Arquero","power-pop punk",0.614,0.6703333333333333,0.6549999999999999,-8.303666666666667
"Arquero",NULL,0.614,0.6703333333333333,0.6549999999999999,-8.303666666666667
"Arranquemos del Invierno","mainland chinese pop",0.384,0.486,0.148,-10.21
"Arranquemos del Invierno",NULL,0.384,0.486,0.148,-10.21
"Arre","socal pop punk",0.661,0.819,0.743,-6.573
"Arre",NULL,0.661,0.819,0.743,-6.573
"Arredondo","beninese pop",0.345,0.431,0.107,-11.419
"Arredondo",NULL,0.345,0.431,0.107,-11.419
"ARTBAT","j-pop boy group",0.93,0.854,0.192,-7.528
"ARTBAT",NULL,0.93,0.854,0.192,-7.528
"Arte dei Suonatori","country pop",0.241,0.395,0.467,-16.367
"Arte dei Suonatori",NULL,0.241,0.395,0.467,-16.367
"Arthur ""Big Boy"" Crudup","classic country pop",0.58,0.574,0.816,-10.408
"Arthur ""Big Boy"" Crudup",NULL,0.58,0.574,0.816,-10.408
"Arthur Conley","nigerian pop",0.659,0.59,0.965,-9.669
"Arthur Conley",NULL,0.659,0.59,0.965,-9.669
"Arthur Fiedler","inuit pop",0.599,0.327,0.633,-14.75
"Arthur Fiedler",NULL,0.599,0.327,0.633,-14.75
